"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007052","mitotic spindle organization","71/6581","134/18986",0.529850746268657,1.52860450822925,4.4725726958187,9.75980257016654e-06,0.000360210054396031,0.000253808312655259,"CLASP2/NUMA1/ANKRD53/NEK6/CCNB1/DYNC1H1/PCNT/KIF4A/SPAST/PSRC1/CDCA8/STIL/AURKA/DCTN1/NEK2/KIF23/NDC80/DLGAP5/BCCIP/SMC3/PLK1/CENPE/FSD1/CDC20/NUF2/PKD1/KIF4B/PRC1/TTK/BIRC5/CHEK2/AURKB/TPX2/MYBL2/WDR62/KIFC1/TACC2/TACC3/PLK3/KIF15/SPC25/GNAI1/CLASP1/CENPH/KIF2A/RACGAP1/MAP1S/RAN/GOLGA2/HNRNPU/TNKS/TPR/CEP192/ILK/TUBG2/KIF11/CHMP4C/SUN2/FLNA/TACC1/CEP97/CHMP7/FAM110A/RCC1/KIFC2/STAG2/GPSM2/CHMP2A/PLK2/CKAP5/RHOA",71
"GO:0017145","stem cell division","25/6581","35/18986",0.714285714285714,2.06069420626479,4.57468310102517,9.98769301731479e-06,0.000366473139557363,0.00025822135737018,"TIAL1/HOXB4/PAFAH1B1/FUT9/WWTR1/TGFB2/PRDM15/CDKN2A/NAP1L2/NCOA3/YME1L1/FZD7/BMI1/MLLT3/TDRD12/LBH/EVI2B/NOTCH1/FUT10/SOX17/ZBTB16/ING2/ETV5/SFRP2/SMYD5",25
"GO:0030902","hindbrain development","83/6581","162/18986",0.512345679012346,1.47810288128376,4.45118631402737,1.00442912173122e-05,0.000366473139557363,0.00025822135737018,"MDK/HOXA2/OPHN1/LDB1/HERC1/GSX2/DLL1/IGF1R/SPTBN2/NOG/CNTN1/FAIM2/LMX1A/SSTR2/HOXB3/NRXN1/CBLN1/MECP2/PTF1A/NCOR2/SSTR1/KAT2A/CBS/KIF14/HOXB2/PTPRS/MYO16/FCGR2B/ATF5/PTPN11/CEP290/NFIB/LHX5/EPHB1/CDK5R1/HSPA5/KCNE1/LEF1/EN1/NCOA1/EN2/OTX1/BMP5/SCRIB/CD3E/GDF10/ATRN/ITGB1/SMO/NANOS1/AGTPBP1/TTBK2/NEUROD1/ABAT/SEMA4C/TTC21B/DLC1/GATA2/WNT1/PSMG1/KDM2B/NCSTN/HES1/CRKL/SDF4/EZH2/KCNC1/EGF/ARL13B/RORA/CLP1/CDK5R2/FLNA/UQCRQ/ABL1/TUBA1A/CEND1/RERE/LPAR1/ZNF365/FOXC1/ASCL1/KNDC1",83
"GO:0030330","DNA damage response, signal transduction by p53 class mediator","45/6581","76/18986",0.592105263157895,1.70820703940371,4.5058230542238,1.03401771341994e-05,0.000375125176146951,0.000264317685834739,"SIRT1/E2F7/CDKN1B/DYRK3/TWIST1/GTSE1/SMYD2/BCL3/SNAI2/HIPK2/ATM/FOXM1/FOXO3/CHEK2/PRAP1/CD44/SP100/TFAP4/SNAI1/PLA2R1/PLK3/CDKN2A/DYRK1A/KAT5/MYO6/CD74/BATF/SPRED2/RPS6KA6/MUC1/BRCA2/TRIAP1/PPP2R5C/DDX5/CASP2/COPS3/USP10/SPRED1/ING4/ZMPSTE24/NBN/PLK2/RPL26/SOX4/NDRG1",45
"GO:0044773","mitotic DNA damage checkpoint signaling","50/6581","87/18986",0.574712643678161,1.65802982113259,4.48062555375711,1.09685180585214e-05,0.000395672247478299,0.000278795398050076,"WAC/TAOK2/FOXO4/E2F7/CDKN1B/GTSE1/PLK1/ATM/CDK1/CLSPN/CHEK2/PRAP1/TRIM39/FOXN3/HUS1/GIGYF2/CDK2/TIPIN/DTL/PPP1R10/CHEK1/PLK3/EME1/FBXO31/TAOK3/FANCD2/NEK11/BRCA1/MDC1/MUC1/MUS81/IER3/TRIAP1/PPP2R5C/CASP2/RAD17/BRSK1/XPC/CDK5RAP3/RPA2/MBTPS1/RINT1/ZNF830/DONSON/BLM/NBN/RFWD3/PLK2/RPL26/CDC14B",50
"GO:0042130","negative regulation of T cell proliferation","44/6581","74/18986",0.594594594594595,1.71538869062042,4.49098973421113,1.11233631077629e-05,0.000396898840232596,0.000279659669975537,"PLA2G5/CASP3/RC3H1/DLG5/GPNMB/BMP4/IL10/PDCD1LG2/FOXJ1/TWSG1/CD274/CDKN2A/CD80/XCL1/IL2RA/SCRIB/TNFRSF14/HAVCR2/VSIG4/LGALS9C/IDO1/LRRC32/CD86/ERBB2/VTCN1/IL4I1/SFTPD/LILRB1/GLMN/SDC4/SPN/PTPN6/LILRB2/CR1/ARG1/HLA-DRB1/PELI1/BTN2A2/TGFB1/CEBPB/LGALS9/CBLB/TNFRSF21/HLA-E",44
"GO:0051495","positive regulation of cytoskeleton organization","93/6581","186/18986",0.5,1.44248594438535,4.41702532358037,1.11268429759804e-05,0.000396898840232596,0.000279659669975537,"RICTOR/MAPT/NUMA1/ANKRD53/DYNC1H1/FCHSD2/SPAST/S100A10/CDKN1B/EVL/WASF3/PSRC1/STIL/SKA1/SWAP70/PRKCE/DCTN1/NRP1/RAPGEF3/MET/GIT1/CCDC88A/KATNB1/MECP2/AKAP9/PLK4/LIMCH1/BAIAP2L2/GPR65/AURKB/RHOC/NF2/WASF1/ADD3/SYNPO2L/MTSS1/CDK5R1/FCHSD1/P2RX7/CLASP1/BIN1/ARHGEF10L/VASP/TRPV4/SYNPO2/ARPC2/CDC42/CCR7/SYNPO/PFN1/SLAIN1/CAV3/LIMK1/EPHA1/PLEK/ABI2/PPM1E/CCL26/FES/SPAG5/PYCARD/CX3CL1/CDK5RAP2/SNX9/F2RL1/PDE4DIP/CTTN/TESK1/SDC4/TACR1/TGFB3/SLAIN2/FHOD1/WDR1/CDC42EP3/HCK/GRB2/SCIN/CEP120/FLNA/ABL1/NCKAP1L/LMOD1/LPAR1/TGFBR1/NAV3/ITGB1BP1/GPSM2/PDXP/NCK1/CKAP5/NCKAP1/RHOA",93
"GO:1903532","positive regulation of secretion by cell","139/6581","298/18986",0.466442953020134,1.34567480717828,4.38073830696424,1.13261407361828e-05,0.000401763381114041,0.000283087283663424,"PLA2G6/CLASP2/PLCB1/HFE/MYO18A/ANXA2/TCF7L2/GLUD1/BMP2/ANG/SMPD3/GABBR1/RAB27A/NLGN2/SPP1/S100A10/SDC1/F2RL2/PRKCE/PPIA/SCAMP5/HGS/RAPGEF4/STAM/LRRC8A/KCNB1/FRMD4A/OXTR/PFKM/GDNF/CYP19A1/C2CD2L/CD160/VAMP8/STX1B/FGFR1/GPR158/PPP3CB/EDN3/ABCC8/APBB1/SCT/PRKCA/PTPN11/GAB2/TFR2/ABCG1/IL1A/TGFB2/TTN/SYBU/KMO/P2RX7/CLASP1/RETN/GPR27/RAB3D/TREM2/PTPN23/ADAM9/STXBP1/PPARG/GAL/VPS4A/PCSK1/KLRC2/SYT10/TNFSF11/P2RX4/PLA2G10/OR51E2/UCN/KCNN4/ORAI1/C1QTNF3/CADPS/ABAT/CHRM3/SDCBP/NNAT/SPINK1/MYH10/GCK/NKX6-1/GIPR/RASL10B/CD33/DNM1L/RPH3AL/GATA2/FFAR1/GHRH/APBB3/ITGB2/CHRNB2/P2RY1/PCK2/PSMD9/F2RL1/PARD6A/PLA2G4A/INS/ANO1/SDC4/EXPH5/NR1H4/TACR1/TGFB3/PINK1/PRKCB/STXBP5/NLGN1/HLA-DRB1/PFKFB2/CDK5R2/MYB/DYNLL1/SYK/CAPN10/GPR68/TLR2/AP1G1/TNFRSF11A/ADORA2B/MAP2K6/ATP13A2/GPLD1/UNC13B/RAB3A/TGFB1/SLC12A2/C1QTNF1/OSBP/TMED10/SPHK2/RAB3GAP1/CHMP2A/SOX4/ACSL4",139
"GO:0031294","lymphocyte costimulation","32/6581","49/18986",0.653061224489796,1.88406327429923,4.51313850353466,1.17159423204026e-05,0.000411023580855882,0.000289612131159056,"LGALS1/DPP4/EFNB2/TNFSF14/SRC/CD160/CD40LG/PTPN11/PDCD1LG2/ICOS/CD274/CD80/KLRK1/LCK/CD5/CD3E/TNFRSF14/LYN/CCR7/TNFSF4/PDPK1/CD86/HHLA2/TMIGD2/TNFRSF13C/CAV1/SPN/PTPN6/LILRB2/EFNB1/VAV1/TNFSF13B",32
"GO:0033628","regulation of cell adhesion mediated by integrin","32/6581","49/18986",0.653061224489796,1.88406327429923,4.51313850353466,1.17159423204026e-05,0.000411023580855882,0.000289612131159056,"DPP4/SERPINE1/PLAU/FERMT1/SWAP70/SNAI2/PTK2/LIF/ITGB3/CCL5/SKAP1/PTPN11/TGFB2/PDE3B/ADAM9/CD3E/LYN/WNK1/MUC1/RAC3/PIK3CG/CXCL13/EPHA2/CRKL/FERMT3/PTPN6/LPXN/SYK/NCKAP1L/SFRP2/ITGB1BP1/PODXL",32
"GO:0007020","microtubule nucleation","31/6581","47/18986",0.659574468085106,1.90285379897642,4.51378322880127,1.18510479356129e-05,0.000411502034032841,0.000289949254990127,"CLASP2/TUBGCP2/TUBGCP6/PCNT/ARHGEF7/DCTN1/GIT1/MECP2/AKAP9/TPX2/TUBGCP3/NIN/CLASP1/NME7/TUBGCP4/HAUS8/SLAIN1/HAUS1/HAUS3/GOLGA2/TPPP/CEP192/PDE4DIP/TUBG2/SLAIN2/NDE1/TUBGCP5/BLOC1S2/NEDD1/RANBP9/CKAP5",31
"GO:0045580","regulation of T cell differentiation","95/6581","191/18986",0.49738219895288,1.43493366195401,4.40018971809769,1.18584767834053e-05,0.000411502034032841,0.000289949254990127,"MDK/LGALS1/ANXA1/ZMIZ1/SMARCC2/SMAD7/RUNX1/RC3H1/SOS2/NFKBIZ/IL7/SART1/SOCS1/BMP4/BRD7/FOXO3/KAT2A/FOXJ1/IL15/ZEB1/IL2RG/HLA-DRA/TCF7/KLHL25/DUSP10/CCR2/CD2/LEF1/PNP/TOX/CDKN2A/PTPN2/CD80/GATA3/SOS1/SASH3/IL2RA/ARID1B/STAT5B/PHF10/KAT5/CD69/RHOH/LOXL3/HLA-DOA/FANCA/JAK3/TNFSF4/SMARCA4/CD74/ASCL2/ACTL6B/BATF/FANCD2/ZNF683/OPA1/IL18/PRKCZ/ACTL6A/RUNX3/PIK3R6/XBP1/CD86/ERBB2/RAG1/IRF1/IL4I1/ACTB/ZC3H12A/CYLD/LILRB2/PBRM1/CR1/SMARCA2/HLA-DRB1/BCL6/ZBTB16/NRARP/BRD2/SYK/ABL1/PTPRC/ARID2/NCKAP1L/EP300/BTN2A2/AP3D1/TGFB1/SHB/LGALS9/STAT5A/METTL3/RIPK2/SOX4/RHOA",95
"GO:0021953","central nervous system neuron differentiation","100/6581","203/18986",0.492610837438424,1.42116841811365,4.39414313063937,1.19437310271426e-05,0.000412220122207057,0.000290455228506444,"HOXC10/MAPT/HOXD10/OPHN1/LRP6/LDB1/HERC1/GSX2/RAPGEF2/SUFU/FZD1/ZMIZ1/PEX5/SECISBP2/NRP1/OLIG2/LBX1/MYCBP2/PTEN/NTRK2/FAIM2/PAFAH1B1/LMX1A/OTP/PTCH1/NRXN1/CBLN1/TCTN1/NR2E1/ATF5/CLN8/WNT3/ERBB4/GIGYF2/MAP2/NFIB/GBA2/LHX5/EPHB1/GDF7/ZSWIM6/SOX1/MDGA2/ARX/NIN/UBB/TOX/LMO4/ISL2/B4GALT6/SMO/SHANK3/NANOS1/AGTPBP1/B2M/WNT9B/BMPR1A/SPTBN4/FEZF2/HES5/NKX6-1/RAC3/TTC21B/LHX3/SEMA3E/GATA2/WNT1/CHD5/CHRNB2/EOMES/SPOCK1/NKX2-2/HES1/CRKL/FGF8/DLL4/TSKU/DCLK2/DLX1/SPG11/ID4/BCL11B/TAL1/PRDM8/RORA/ZC4H2/UQCRQ/MDGA1/ZNF335/DKK1/CEND1/BMPR1B/FBXO45/SFRP2/HPRT1/NOVA2/ASCL1/KNDC1/BTG2/SCYL1",100
"GO:0051783","regulation of nuclear division","78/6581","151/18986",0.516556291390728,1.4902503796299,4.40530986700356,1.25001691057583e-05,0.00042910526742079,0.000302352703780482,"CUL9/PLCB1/CCDC8/TOM1L1/CCNB1/SMPD3/CUL7/GPR3/TOM1L2/TRIP13/CDCA8/SKA1/AURKA/SH2B1/NEK2/CDCA2/SYCP2L/SKA3/NDC80/DLGAP5/NUSAP1/PLK1/UBE2C/CAV2/CDC20/ATM/CDC25C/NUF2/BUB1/MAD2L1/TTK/BMP4/LIF/BIRC5/EDN3/PRAP1/AURKB/ESPL1/BUB1B/SPC24/USP44/IL1A/IK/CENPF/CHEK1/SPC25/DMRT1/ZWILCH/RAD51AP1/MKI67/CDC42/PHIP/INSR/ZWINT/APC/CALR/EREG/BUB3/TGFA/CDK5RAP2/PKMYT1/TPR/FBXO5/FGF8/INS/SYCP2/EGF/NPM2/KLHL22/PIWIL2/RAD21/NSMCE2/ANAPC5/RCC1/SIRT2/OBSL1/KNTC1/PDXP",78
"GO:0030111","regulation of Wnt signaling pathway","159/6581","349/18986",0.455587392550143,1.31435682038551,4.31718301828438,1.42583308705774e-05,0.000486841939083619,0.000343034653199256,"MDK/ZRANB1/IGFBP2/NKX2-5/TSC2/APCDD1L/TCF7L2/BMP2/TMEM170B/TNKS2/APC2/FRAT1/RNF146/FAM53B/LZTS2/JRK/USP34/FZD1/BTRC/DAB2IP/FERMT1/ATP6V1C2/NKD1/CTHRC1/NOG/TIAM1/SRC/SNAI2/TLE3/ASPM/CSNK1E/ITGA3/CCNY/CHD8/RPS12/PPM1B/CCNYL1/DAAM2/FOXO3/FRZB/FZD6/ALPK2/DKKL1/SFRP4/LRP4/LYPD6/PLEKHA4/WNT3/DEPDC1B/PPM1A/LGR6/KLF15/WWTR1/IGFBP4/FOLR1/DIXDC1/FOXL1/LEF1/NXN/UBR5/MBD2/LGR5/PRDM15/DCDC2/TERT/DACT3/PCDH11Y/SENP2/BARX1/COL1A1/HECW1/LATS2/ZEB2/OTUD5/WNK1/USP47/SMARCA4/ANKRD6/ZNRF3/APC/KANK1/SIAH2/ZBED3/SULF2/FZD7/CITED1/AXIN2/CXXC4/RBPJ/GRB10/SHISA2/GPRC5B/TMEM88/TTC21B/MLLT3/RNF14/TNKS/IGFBP6/TMEM88B/PPP1CA/STK11/PPP2R3A/WNK2/APCDD1/CTNND2/ILK/TSKU/NOTCH1/FGF9/RSPO1/TNFAIP3/TBL1XR1/CAV1/CYLD/GSK3B/BICC1/CDH2/EGF/TCF7L1/HHEX/EDA/SOX17/RSPO4/MDFIC/NOTUM/NRARP/SNX3/RSPO3/WNT5B/HDAC1/CSNK2A1/WWOX/NLK/TLR2/CDH3/ABL1/AXIN1/DKK1/APOE/SPEF1/FZD9/IFT20/SPIN1/SOX2/TGFB1/TAX1BP3/NPPA/ATP6AP2/RUVBL1/NFKB1/SFRP2/TMEM64/MACF1/STK4/XIAP/MCC/TMEM198/SOX4/GNAQ",159
"GO:0048709","oligodendrocyte differentiation","60/6581","110/18986",0.545454545454545,1.57362103023857,4.39459933077764,1.45416056230245e-05,0.000493873148420273,0.000347988927395334,"MDK/GSX2/OLIG1/SOX8/WASF3/KCNJ10/SOX6/NF1/OLIG2/CNTN1/PTEN/NTRK2/ZNF488/ABCA2/MECP2/DAAM2/HDAC11/VTN/PTN/DUSP10/SOX1/TSPAN2/ASPA/LYN/QKI/B4GALT6/CXCR4/CDKN2C/TP73/SLC8A3/GPM6B/MED12/HES5/NKX6-1/TPPP/ERBB2/GPR17/NCSTN/NSUN5/NKX2-2/HES1/PLP1/NOTCH1/DLX1/NEUROD4/ID4/WDR1/PRDM8/CNP/HDAC1/TLR2/FA2H/TGFB1/EIF2B3/EIF2B5/LPAR1/ZNF365/ASCL1/TNFRSF21/DAG1",60
"GO:0046632","alpha-beta T cell differentiation","70/6581","133/18986",0.526315789473684,1.51840625724774,4.36977105334806,1.51420820571442e-05,0.000511545999655373,0.000360441429753462,"LGALS1/ANXA1/SMAD7/RUNX1/RC3H1/BCL3/NFKBIZ/SOCS1/SOCS3/ARMC5/IL2RG/HLA-DRA/KLHL25/LEF1/PNP/TOX/CD80/GATA3/SASH3/RELB/CD69/LOXL3/ITK/JAK3/PTGER4/TNFSF4/ASCL2/BATF/FOXP1/ZNF683/OPA1/LY9/IL18/PRKCZ/RUNX3/GPR183/IL6/CD86/GPR18/TNFSF8/IRF1/EOMES/PDP2/STAT3/ZC3H12A/SPN/PRR7/BCL11B/RPL22/RORA/HLA-DRB1/BCL6/SLAMF6/ZBTB16/FOSL2/RORC/MYB/BRD2/SYK/ABL1/SEMA4A/NCKAP1L/EP300/AP3D1/STAT6/SHB/LGALS9/STAT5A/RIPK2/RHOA",70
"GO:0031570","DNA integrity checkpoint signaling","73/6581","140/18986",0.521428571428571,1.5043067705733,4.36216496233899,1.53729638016672e-05,0.000516612494071815,0.000364011342317593,"WAC/TAOK2/FOXO4/E2F7/FBXO4/CDC6/CDKN1B/GTSE1/RAD51/PLK1/ERCC6/ATM/CDK1/CDC45/CLSPN/CHEK2/PRAP1/TRIM39/FOXN3/PTPN11/HUS1/GIGYF2/CDK2/TIPIN/DTL/PPP1R10/PARP9/CHEK1/PLK3/WDR76/BRIP1/EME1/FBXO31/TAOK3/LYN/FANCD2/CDC5L/NEK11/BRCA1/CEP63/MDC1/MUC1/MUS81/IER3/BRCA2/TRIAP1/PPP2R5C/E2F1/TP53BP1/CASP2/PRPF19/RAD17/BRSK1/DTX3L/XPC/CDK5RAP3/HINFP/FBXO6/CDT1/RPA2/MBTPS1/TELO2/RINT1/TIMELESS/ZNF830/DONSON/BLM/NBN/RFWD3/PLK2/RPL26/FEM1B/CDC14B",73
"GO:0045165","cell fate commitment","138/6581","297/18986",0.464646464646465,1.34049198872174,4.3076950634883,1.54777188358345e-05,0.000517409606108916,0.000364572996992871,"HOXC10/NKX2-5/HOXA2/MTA3/LGALS1/HOXD10/TCF7L2/BMP2/GSX2/APC2/SPRY2/SUFU/PDPN/DLL1/OLIG1/SOX8/CASP3/WT1/TEAD3/SOX6/DSCAML1/EHMT2/NRP1/CHD3/OLIG2/LBX1/IL7/PTCH1/KDM6B/PTF1A/BMP4/NR2E1/EBF2/FGFR1/GATA4/GATAD2B/WNT16/SOCS3/MTA1/DMRTA2/MYOD1/HEY2/WNT3/NR2F2/ERBB4/CHD4/NFIB/ONECUT2/GDF7/GATA5/SOX1/ARX/TOX/TBX15/LMO4/GATA3/SLAMF8/ISL2/PPARG/GAP43/CD69/LATS2/LOXL3/TBX3/JAG2/CDC42/PITX1/ITGB1/FGF13/SMO/JAK3/WNT10A/BATF/APC/IFRD1/NEUROG1/WNT9B/OPA1/NEUROD1/FZD7/EYA2/BMPR1A/LY9/WNT9A/FEZF2/HES5/RBPJ/SIX2/IL6/RTF1/LHX3/NODAL/GATA2/TBX6/WNT1/EOMES/STAT3/TM2D3/TGFB1I1/NKX2-2/HES1/CDON/FGF8/DLL4/NOTCH1/DLX1/NEUROD4/CYLD/SPN/BCL11B/ATOH7/TAL1/FKBP8/SOX17/SLAMF6/GCM1/HOXA11/ARHGEF2/WNT8B/WNT5B/HDAC1/BRD2/DKK1/WNT7B/KLF4/EP300/TEAD4/TBX19/SOX2/JAG1/STAT6/SFRP2/TGFBR1/STAT5A/ASCL1/MTA2/ETS2/RHOA",138
"GO:1990266","neutrophil migration","59/6581","108/18986",0.546296296296296,1.57604945775437,4.37266816692367,1.60442221259139e-05,0.000533553949343542,0.000375948494331995,"LGALS3/MDK/GBF1/DPP4/SAA1/VAV3/TNFAIP6/EDN2/MYD88/FCER1G/EMP2/PPIA/BST1/CKLF/RAC2/TREM1/EDN3/CXCR2/PRTN3/IL1A/S100A9/TGFB2/DPEP1/SLAMF8/S100A8/CXCL9/XCL1/C5AR1/CXCL11/PPIB/CXCL10/CCR7/ITGA1/CD74/PPBP/PECAM1/PF4V1/IRAK4/S100A12/PIKFYVE/CX3CL1/RAC3/PIK3CG/DNM1L/ITGB2/CXCL13/PF4/CXCL6/WDR1/VAV1/FUT4/C3AR1/SYK/CD99/NCKAP1L/CD99L2/CAMK1D/CSF3R/JAGN1",59
"GO:0000077","DNA damage checkpoint signaling","69/6581","131/18986",0.526717557251908,1.51956534599373,4.34625714906612,1.67943544326615e-05,0.000555605974365511,0.000391486614917891,"WAC/TAOK2/FOXO4/E2F7/FBXO4/CDKN1B/GTSE1/RAD51/PLK1/ERCC6/ATM/CDK1/CLSPN/CHEK2/PRAP1/TRIM39/FOXN3/PTPN11/HUS1/GIGYF2/CDK2/TIPIN/DTL/PPP1R10/PARP9/CHEK1/PLK3/WDR76/BRIP1/EME1/FBXO31/TAOK3/LYN/FANCD2/CDC5L/NEK11/BRCA1/CEP63/MDC1/MUC1/MUS81/IER3/BRCA2/TRIAP1/PPP2R5C/E2F1/TP53BP1/CASP2/PRPF19/RAD17/BRSK1/DTX3L/XPC/CDK5RAP3/HINFP/FBXO6/RPA2/MBTPS1/TELO2/RINT1/ZNF830/DONSON/BLM/NBN/RFWD3/PLK2/RPL26/FEM1B/CDC14B",69
"GO:0098727","maintenance of cell number","94/6581","190/18986",0.494736842105263,1.42730188181287,4.31153334818733,1.7276852144283e-05,0.000566843757880529,0.000399404891593188,"TRIM8/TET1/ZIC3/LDB1/HMGA2/DLL1/HOOK3/DIS3L2/BCL7A/NOG/BCL7B/ZHX2/SMC3/ARID4A/ARID4B/ASPM/LIF/NR2E1/FOXO3/KAT2A/ZNF706/DDX6/LOXL2/NFIB/KDM4C/OGT/NIPBL/PTN/IGF2BP1/EIF4ENIF1/NCOA3/PHF10/TBX3/SMO/PELO/LIG4/SMARCA4/ASCL2/ACTL6B/SAP30L/PCM1/MMP24/YME1L1/FANCD2/WNT9B/FZD7/ZNF358/SETD6/BMPR1A/MED12/ZC3H13/ACTL6A/BRD9/HES5/RBPJ/SIX2/BRMS1L/BCL9L/RTF1/TAF6L/NODAL/GATA2/KDM2B/EOMES/STAT3/LBH/KLF10/HES1/NOTCH1/ACTB/FANCC/EZH2/BCL7C/MED15/CDH2/FUT10/TAL1/SMARCA2/TP63/HDAC1/PIWIL2/KLF4/ING2/TAF5L/TEAD4/SOX2/JAG1/VPS72/METTL14/KDM3A/ZIC1/SAP30/METTL3/SOX4",94
"GO:0033044","regulation of chromosome organization","122/6581","258/18986",0.472868217054264,1.36421151329467,4.29013229622827,1.73115947982307e-05,0.000566843757880529,0.000399404891593188,"MAPT/NUMA1/SIRT1/NEK6/CCNB1/FBXO4/TNKS2/ANAPC2/CDC6/INO80D/TRIP13/SMC4/SMARCC2/CDCA8/SKA1/EID3/TERF2/BCL7A/NEK2/PKIB/BCL7B/SKA3/NDC80/DLGAP5/PLK1/UBE2C/CENPE/SRC/CDC20/ATM/NUF2/CDK1/SENP6/BUB1/MAD2L1/TERF2IP/TTK/NCAPH/BRD7/BIRC5/PRKCQ/PRAP1/AURKB/ESPL1/MAP2K7/XRN1/TOP2A/NCAPG/SMG1/CDK2/BUB1B/SPC24/USP44/IK/CENPF/PPP1R10/MCM2/YLPM1/INO80/UPF1/USP7/TACC3/SPC25/ZWILCH/ARID1B/NSMCE4A/PHF10/KAT5/INO80B/KAT2B/MORC2/SMG6/LIG4/MPHOSPH8/SMARCA4/ZWINT/ACTL6B/APC/SETDB2/NCAPG2/ACD/AXIN2/RTEL1/ACTL6A/LMNA/HNRNPA1/BUB3/CDK5RAP2/SMG5/HNRNPU/TNKS/MAP3K4/HECW2/TPR/CENPV/FBXO5/ACTB/BCL7C/TAL1/PBRM1/SMARCA2/CTCF/SETDB1/TERF1/KLHL22/KLF4/NEK7/ARID2/GCH1/RAD21/NSMCE2/ANAPC5/NCAPH2/RUVBL1/KNTC1/PARP1/DPF1/DPF3/NBN/RAD50/NFRKB/MAPK3",122
"GO:0002685","regulation of leukocyte migration","113/6581","236/18986",0.478813559322034,1.38136365860631,4.29385656261333,1.74700096198683e-05,0.000569112303177854,0.000401003335742843,"LGALS3/MDK/RARRES2/PLCB1/MSN/DPP4/SMPD3/ANXA1/MMP14/TNFAIP6/BCR/TNFSF14/EDN2/SERPINE1/MYD88/SWAP70/HMOX1/NF1/BST1/PIK3R1/VEGFA/GDF15/HOXA7/PTK2/FUT9/RAC2/CYP19A1/CCL7/MIA3/ITGB3/EDN3/CCL5/CHST2/GCNT1/ABL2/EMILIN1/IL1A/SLAMF1/CCL20/PLVAP/CHST4/PTN/SPNS2/CCR2/THBS1/CCL2/ICAM1/TNFRSF18/BDKRB1/SLAMF8/XCL1/F7/TREM2/KLRK1/BMP5/C5AR1/CD300A/CD69/TRPV4/FADD/TNFRSF14/LYN/CXCL10/P2RX4/ITGA2B/CCR7/RIPK3/WNK1/PTGER4/CD74/CCR1/MED23/ASCL2/CXCR3/CALR/FPR2/PYCARD/TMEM102/IL27RA/CX3CL1/RAC3/GPSM3/PDGFD/IL6/DNM1L/GPR18/ITGA4/CXCL13/F2RL1/MADCAM1/CRKL/SPN/TACR1/AIF1/FUT4/C3AR1/CD99/ABL1/ECM1/NCKAP1L/ADORA1/ITGA2/PGF/TGFB1/ANO6/CD99L2/CAMK1D/LGALS9/NBL1/CD9/MAPK3/AKIRIN1/RHOA",113
"GO:0051098","regulation of binding","106/6581","219/18986",0.484018264840183,1.3963790877155,4.29722630978059,1.75949655412702e-05,0.000570273375538124,0.000401821441215009,"HDAC5/HDAC4/HFE/ANXA2/TCF7L2/CYP2D6/BMP2/PLAUR/RAPGEF2/HMGA2/BTAF1/GPSM1/TTBK1/TWIST1/AURKA/HJURP/NOG/TIAM1/MET/ADD1/HIP1R/BCL3/PLK1/HIPK2/TRIM6/TRIM21/MMP9/CSNK1E/GTPBP4/PER2/BMP4/CARD16/RSF1/VTN/SP100/IL10/TFAP4/PRMT7/HEY2/MAP2/NFIB/PARP9/LEF1/IFIT2/GATA3/TERT/DNAJB2/HABP4/HAND2/AKTIP/KDM4D/FKBP1A/IFI16/SUMO3/SYMPK/GZMA/TAF1/MARK2/TXN/SMO/RAN/SPPL3/B2M/CLN5/TTBK2/ACD/NEUROD1/SLN/RALB/GOLGA2/MAPK8/BDNF/ITGA4/DPH3/TNKS/SNAPIN/NUCKS1/E2F1/HES1/ADD2/ACTB/GSK3B/EGF/DTX3L/POU4F2/ZC4H2/ZNF593/GTF2F1/ABL1/CDT1/DKK1/BAX/SLPI/CAMK1/IFIT1/SIRT2/EIF3E/FOXC1/ITGB1BP1/GTF2B/GAS8/EPB41/RIPK2/MARK3/NME1/TMBIM6",106
